Date,GBPUSD,EURUSD,CHFUSD,AUDUSD,CADUSD,CNYUSD,INRUSD,JPYUSD
21-04-2017,1.280197,1.07149,1.001302,0.751908,0.742065,0.145313,0.015466,0.009143
24-04-2017,1.282627,1.087394,1.007151,0.755572,0.741675,0.14723,0.01547,0.009093
25-04-2017,1.277661,1.086484,1.004137,0.755972,0.738062,0.145296,0.01553,0.009121
26-04-2017,1.283236,1.092825,1.006613,0.753693,0.736708,0.145313,0.01554,0.009005
27-04-2017,1.284835,1.090893,1.007049,0.748033,0.734236,0.145094,0.01562,0.008994
28-04-2017,1.289358,1.086425,1.005662,0.74672,0.733789,0.144993,0.01561,0.008991
01-05-2017,1.293159,1.09075,1.005844,0.748341,0.73303,0.144674,0.015562,0.008985
02-05-2017,1.28974,1.090893,1.004349,0.753409,0.731422,0.145075,0.015581,0.008944
03-05-2017,1.294163,1.093565,1.009051,0.754318,0.72957,0.145064,0.015608,0.008931
04-05-2017,1.287167,1.088898,1.005854,0.742887,0.728475,0.144997,0.015574,0.008867
05-05-2017,1.292491,1.098153,1.014086,0.741235,0.727209,0.145024,0.015584,0.008886
08-05-2017,1.296563,1.096515,1.010234,0.741581,0.731459,0.14525,0.01555,0.008874
09-05-2017,1.294331,1.092777,1.001803,0.73888,0.730263,0.144833,0.015525,0.008832
10-05-2017,1.29485,1.088684,0.993394,0.734241,0.729554,0.144779,0.01547,0.008795
11-05-2017,1.293059,1.087075,0.99108,0.736106,0.729357,0.144865,0.015492,0.008747
12-05-2017,1.289158,1.086496,0.992221,0.737898,0.729719,0.14485,0.015538,0.008787
15-05-2017,1.28866,1.092729,0.998931,0.73929,0.72899,0.144883,0.015585,0.008828
16-05-2017,1.290306,1.098177,1.004339,0.742054,0.733767,0.145054,0.015616,0.0088
17-05-2017,1.291689,1.109398,1.01594,0.742115,0.73463,0.145167,0.015649,0.008877
18-05-2017,1.297017,1.115636,1.021284,0.743108,0.735354,0.145321,0.015569,0.008999
19-05-2017,1.29584,1.111358,1.020971,0.742225,0.735105,0.145157,0.015415,0.008977
22-05-2017,1.301219,1.120486,1.027865,0.745212,0.739853,0.145902,0.015516,0.008986
23-05-2017,1.299528,1.123886,1.027749,0.747105,0.741185,0.145256,0.015504,0.009018
24-05-2017,1.295656,1.117931,1.024359,0.747161,0.739579,0.145113,0.015412,0.008932
25-05-2017,1.298027,1.123091,1.02832,0.749749,0.745551,0.145138,0.015442,0.008967
26-05-2017,1.293326,1.121076,1.027591,0.745601,0.741653,0.145609,0.015493,0.00895
29-05-2017,1.281427,1.117606,1.025662,0.744435,0.743307,0.145836,0.015501,0.008988
30-05-2017,1.281411,1.112904,1.0212,0.743882,0.742203,0.145853,0.015502,0.008995
31-05-2017,1.280902,1.117169,1.024758,0.745935,0.742379,0.145862,0.015475,0.009022
01-06-2017,1.287548,1.124354,1.033069,0.742666,0.741268,0.146817,0.015504,0.009026
02-06-2017,1.288826,1.121579,1.02976,0.737953,0.739891,0.146873,0.015535,0.008974
05-06-2017,1.287001,1.128083,1.038594,0.74287,0.740829,0.146783,0.015527,0.009053
06-06-2017,1.290739,1.125682,1.036269,0.748727,0.741966,0.146998,0.015541,0.00906
07-06-2017,1.290672,1.127142,1.038939,0.750976,0.743517,0.147152,0.015523,0.009132
08-06-2017,1.29621,1.125518,1.036559,0.754205,0.740165,0.147113,0.015524,0.009099
09-06-2017,1.272297,1.118481,1.031821,0.752831,0.73953,0.147076,0.015566,0.009103
12-06-2017,1.273918,1.120197,1.031843,0.753012,0.743157,0.147388,0.015533,0.009067
13-06-2017,1.266978,1.11962,1.031907,0.754774,0.751236,0.147111,0.015511,0.009097
14-06-2017,1.275055,1.120888,1.032184,0.753807,0.755264,0.147085,0.015538,0.009086
15-06-2017,1.275445,1.121579,1.029506,0.758898,0.755156,0.147254,0.015585,0.009137
16-06-2017,1.275836,1.114691,1.025357,0.758553,0.754375,0.146875,0.015489,0.009013
19-06-2017,1.277955,1.120825,1.02776,0.762137,0.756899,0.146985,0.015529,0.009013
20-06-2017,1.273237,1.114455,1.024559,0.759192,0.756086,0.146634,0.015507,0.008955
21-06-2017,1.263248,1.113697,1.026009,0.75761,0.753585,0.14649,0.015497,0.008982
22-06-2017,1.267572,1.11672,1.02833,0.755087,0.750469,0.146449,0.015494,0.008984
23-06-2017,1.267813,1.114964,1.029008,0.754148,0.755801,0.146314,0.015482,0.008986
26-06-2017,1.27434,1.119884,1.031672,0.756767,0.754051,0.146323,0.015504,0.00899
27-06-2017,1.272459,1.118356,1.028457,0.758438,0.754296,0.146203,0.015523,0.00894
28-06-2017,1.281296,1.133915,1.041233,0.758668,0.758553,0.146787,0.015498,0.008914
29-06-2017,1.294147,1.138265,1.042459,0.763592,0.766954,0.147059,0.015501,0.0089
30-06-2017,1.301118,1.144165,1.046792,0.768521,0.769669,0.147369,0.015436,0.008928
03-07-2017,1.301643,1.142309,1.042862,0.768829,0.770737,0.147534,0.015478,0.008908
04-07-2017,1.294867,1.137139,1.038271,0.766618,0.769805,0.147063,0.015422,0.008819
05-07-2017,1.293494,1.136015,1.037344,0.761209,0.773306,0.147087,0.01544,0.008853
06-07-2017,1.293176,1.134687,1.037129,0.760092,0.771653,0.147042,0.015434,0.008835
07-07-2017,1.297353,1.142478,1.041526,0.757978,0.770505,0.147061,0.015453,0.008838
10-07-2017,1.289125,1.140381,1.03799,0.760514,0.776337,0.146996,0.015477,0.008773
11-07-2017,null,null,null,null,null,null,null,null
12-07-2017,1.285959,1.147394,1.038314,0.763901,0.774545,0.147022,0.015498,0.008791
13-07-2017,1.289374,1.141891,1.036377,0.767919,0.784326,0.147319,0.015536,0.008823
14-07-2017,1.294716,1.140394,1.03434,0.774054,0.785743,0.147436,0.015522,0.008817
17-07-2017,1.311131,1.147539,1.038109,0.782522,0.791027,0.148357,0.01556,0.008897
18-07-2017,1.305313,1.147434,1.038454,0.779101,0.787594,0.147721,0.015545,0.008882
19-07-2017,1.303866,1.154974,1.047044,0.791828,0.791653,0.148249,0.015551,0.008929
20-07-2017,1.303271,1.152844,1.047318,0.79602,0.793651,0.14812,0.015561,0.008938
21-07-2017,1.296546,1.162872,1.051083,0.794786,0.79389,0.147953,0.015546,0.008938
24-07-2017,1.300475,1.16817,1.058537,0.792531,0.797798,0.148816,0.015513,0.009013
25-07-2017,1.303101,1.163887,1.055799,0.79277,0.799655,0.148146,0.015536,0.00899
26-07-2017,1.302762,1.164456,1.049626,0.793273,0.799584,0.148153,0.015517,0.008928
27-07-2017,1.311475,1.1728,1.051116,0.800013,0.803084,0.14806,0.015541,0.008999
28-07-2017,1.307668,1.168866,1.037678,0.797359,0.797461,0.148368,0.01558,0.009001
31-07-2017,1.314492,1.174729,1.031811,0.798594,0.802478,0.148392,0.015595,0.009049
01-08-2017,1.31954,1.18241,1.033805,0.799872,0.799552,0.148688,0.015579,0.009061
02-08-2017,1.320795,1.181126,1.035829,0.795608,0.797035,0.148949,0.015611,0.009055
03-08-2017,1.322839,1.185115,1.03046,0.79552,0.795418,0.148772,0.015713,0.009029
04-08-2017,1.314406,1.188495,1.033346,0.795988,0.795653,0.148907,0.015699,0.009099
07-08-2017,1.3047,1.177842,1.028013,0.793084,0.791077,0.147804,0.015707,0.009026
08-08-2017,1.303781,1.180094,1.027264,0.791672,0.788955,0.148776,0.015667,0.009029
09-08-2017,1.298617,1.175461,1.027749,0.789827,0.789216,0.149036,0.015698,0.009082
10-08-2017,1.301406,1.176152,1.037796,0.78916,0.787699,0.149885,0.015652,0.009087
11-08-2017,1.297673,1.177024,1.039825,0.786658,0.784966,0.150471,0.015591,0.009165
14-08-2017,1.300593,1.18255,1.038734,0.790408,0.789042,0.150105,0.015605,0.009155
15-08-2017,1.296512,1.177579,1.028235,0.785361,0.785601,0.149954,0.015583,0.009097
16-08-2017,1.286703,1.174122,1.028595,0.782595,0.784135,0.149602,0.015561,0.009042
17-08-2017,1.289158,1.177426,1.036055,0.79321,0.792111,0.149484,0.015586,0.009091
18-08-2017,1.286505,1.17155,1.039242,0.787526,0.788395,0.149752,0.015579,0.009147
21-08-2017,1.287366,1.175627,1.03584,0.792751,0.794553,0.149954,0.015606,0.009147
22-08-2017,1.289823,1.181195,1.039231,0.793777,0.79628,0.150017,0.015587,0.009179
23-08-2017,1.282397,1.176221,1.032482,0.791327,0.795842,0.150112,0.015611,0.009113
24-08-2017,1.280377,1.181656,1.036323,0.791077,0.797238,0.150188,0.015624,0.009182
25-08-2017,1.280393,1.18022,1.036098,0.790014,0.799175,0.150121,0.015616,0.009131
28-08-2017,1.290522,1.195186,1.046901,0.79406,0.801809,0.151909,0.015626,0.009145
29-08-2017,1.292708,1.196387,1.049924,0.792456,0.799092,0.151345,0.015677,0.009197
30-08-2017,1.292658,1.197046,1.046364,0.795672,0.799073,0.151621,0.015628,0.009108
31-08-2017,1.292056,1.189343,1.037667,0.790701,0.791929,0.151614,0.015631,0.009053
01-09-2017,1.294163,1.191043,1.042318,0.793966,0.801796,0.15175,0.015647,0.00908
04-09-2017,1.296512,1.188284,1.040767,0.79647,0.807852,0.152753,0.015621,0.009108
05-09-2017,1.292407,1.189343,1.042949,0.794534,0.805614,0.153142,0.015619,0.009107
06-09-2017,1.304121,1.192407,1.048878,0.800698,0.808532,0.152966,0.015601,0.009208
07-09-2017,1.304972,1.192777,1.046452,0.80109,0.817448,0.153346,0.015621,0.009163
08-09-2017,1.310479,1.202906,1.053197,0.805802,0.825852,0.154212,0.015637,0.009236
11-09-2017,1.319766,1.201764,1.055331,0.805153,0.82295,0.153118,0.015642,0.009239
12-09-2017,1.316968,1.195943,1.045784,0.802375,0.825948,0.15313,0.01563,0.009141
13-09-2017,1.328921,1.197461,1.041884,0.802008,0.821423,0.153022,0.015628,0.009072
14-09-2017,1.320603,1.189061,1.03771,0.797957,0.821747,0.152854,0.015597,0.009049
15-09-2017,1.339908,1.192165,1.040128,0.800179,0.822166,0.15256,0.015587,0.009098
18-09-2017,1.357515,1.193716,1.040767,0.79968,0.819807,0.152655,0.015596,0.008993
19-09-2017,1.351662,1.195929,1.040139,0.797111,0.814326,0.152135,0.015573,0.008969
20-09-2017,1.351534,1.199256,1.038939,0.800576,0.813689,0.1519,0.015552,0.008962
21-09-2017,1.348963,1.187211,1.029283,0.801667,0.810018,0.152094,0.015556,0.008885
22-09-2017,1.357976,1.194558,1.030715,0.793059,0.811431,0.151745,0.015432,0.008893
25-09-2017,1.350731,1.19272,1.030195,0.796495,0.809979,0.15141,0.01541,0.008893
26-09-2017,1.347782,1.185565,1.034875,0.793682,0.808394,0.151046,0.015322,0.008948
27-09-2017,1.344809,1.178606,1.031672,0.787761,0.808819,0.150611,0.015302,0.008899
28-09-2017,1.33989,1.174964,1.028965,0.785071,0.801179,0.150591,0.015261,0.008861
29-09-2017,1.343021,1.178175,1.030312,0.784628,0.804098,0.150038,0.0153,0.008891
02-10-2017,1.339405,1.180735,1.032951,0.78456,0.801719,0.1502,0.015316,0.008878
03-10-2017,1.327563,1.173378,1.026294,0.782718,0.798913,0.150338,0.01525,0.008868
04-10-2017,1.324118,1.174757,1.027601,0.783631,0.800628,0.150351,0.01528,0.008861
05-10-2017,1.323276,1.175724,1.025431,0.78617,0.801346,0.15029,0.01538,0.008863
06-10-2017,1.311269,1.171234,1.022286,0.779059,0.795621,0.150288,0.015335,0.008867
09-10-2017,1.308404,1.174246,1.022599,0.777938,0.797683,0.150376,0.015287,0.008885
10-10-2017,1.314406,1.174164,1.020929,0.775916,0.796635,0.150937,0.015287,0.008876
11-10-2017,1.321109,1.181488,1.026094,0.778652,0.799488,0.152175,0.015328,0.008901
12-10-2017,1.323977,1.186549,1.027633,0.780457,0.803316,0.151757,0.015336,0.008894
13-10-2017,1.326436,1.18318,1.025851,0.782779,0.801603,0.151791,0.015374,0.00891
16-10-2017,1.328886,1.181405,1.026188,0.788569,0.801475,0.1519,0.015462,0.008938
17-10-2017,1.325293,1.179454,1.025536,0.784418,0.798531,0.15178,0.015457,0.008913
18-10-2017,1.319487,1.177191,1.02261,0.78517,0.800128,0.151012,0.015402,0.008912
19-10-2017,1.321301,1.179523,1.019306,0.784252,0.802195,0.15088,0.015375,0.008849
20-10-2017,1.315063,1.184806,1.024328,0.787507,0.801237,0.151192,0.015407,0.008875
23-10-2017,1.318983,1.175364,1.014137,0.780701,0.791327,0.15063,0.01536,0.008768
24-10-2017,1.320655,1.175917,1.015744,0.78125,0.791202,0.150641,0.015376,0.008823
25-10-2017,1.313198,1.175903,1.009489,0.777544,0.789204,0.150693,0.015366,0.008776
26-10-2017,1.327351,1.182075,1.011347,0.77079,0.781677,0.150657,0.015423,0.008806
27-10-2017,1.313025,1.163724,1.001934,0.765972,0.778331,0.150577,0.01548,0.008762
30-10-2017,1.313405,1.160456,1.002014,0.766812,0.779344,0.150173,0.015415,0.008792
31-10-2017,1.321248,1.16527,1.005308,0.769764,0.77977,0.150548,0.015422,0.00885
01-11-2017,1.329222,1.165175,1.002607,0.76599,0.775723,0.150698,0.015463,0.008799
02-11-2017,1.325539,1.162872,0.997447,0.767695,0.776741,0.151529,0.015491,0.00876
03-11-2017,1.30533,1.166181,1.000741,0.771391,0.780792,0.151329,0.015504,0.008771
06-11-2017,1.308044,1.161494,0.9998,0.765169,0.783699,0.150648,0.015458,0.008758
07-11-2017,1.317506,1.161265,1.002305,0.768994,0.786559,0.15075,0.015482,0.00879
08-11-2017,1.317211,1.160106,1.001803,0.765509,0.783613,0.150607,0.015346,0.00879
09-11-2017,1.311303,1.159689,1.0002,0.767872,0.785682,0.150907,0.015406,0.008778
10-11-2017,1.31444,1.164687,1.006148,0.768262,0.788749,0.150823,0.015392,0.00882
13-11-2017,1.312026,1.166113,1.003613,0.764701,0.78791,0.150618,0.015347,0.008796
14-11-2017,1.312336,1.166494,1.003673,0.761499,0.785133,0.150634,0.015282,0.008804
15-11-2017,1.315789,1.179287,1.010591,0.763126,0.785238,0.150702,0.015287,0.008818
16-11-2017,null,null,null,null,null,null,null,null
17-11-2017,1.320045,1.177745,1.006522,0.758731,0.783828,0.150882,0.015335,0.008847
20-11-2017,1.320271,1.173186,1.010509,0.755401,0.781739,0.150107,0.015407,0.008926
21-11-2017,1.324503,1.174122,1.006948,0.755572,0.780439,0.15075,0.015379,0.008885
22-11-2017,1.324556,1.173723,1.009489,0.758489,0.78284,0.150848,0.015441,0.008901
23-11-2017,1.331682,1.181474,1.018237,0.761383,0.787092,0.151265,0.015439,0.008984
24-11-2017,1.330672,1.185396,1.018776,0.762567,0.786621,0.1519,0.015485,0.008988
27-11-2017,1.332445,1.192649,1.020096,0.761197,0.786535,0.151488,0.015493,0.008955
28-11-2017,1.332232,1.19049,1.019056,0.760717,0.783797,0.151623,0.01552,0.008995
29-11-2017,1.336541,1.184806,1.016157,0.760549,0.780354,0.1513,0.015511,0.008957
30-11-2017,1.341724,1.185199,1.015796,0.756659,0.777484,0.151325,0.015524,0.008928
01-12-2017,1.352997,1.189825,1.016467,0.756344,0.775711,0.151238,0.015504,0.008884
04-12-2017,1.3494,1.185986,1.018299,0.759013,0.786281,0.150725,0.015502,0.00886
05-12-2017,1.347527,1.186775,1.015641,0.76041,0.78883,0.151083,0.01554,0.008889
06-12-2017,1.341526,1.183292,1.012761,0.760462,0.787774,0.15113,0.015538,0.008892
07-12-2017,1.339226,1.180429,1.010897,0.756687,0.78205,0.151185,0.0155,0.008905
08-12-2017,1.348436,1.177218,1.005318,0.751202,0.777726,0.151103,0.015494,0.008836
11-12-2017,1.339208,1.176997,1.007181,0.750807,0.777605,0.151096,0.01551,0.008807
12-12-2017,1.334935,1.177759,1.008685,0.75295,0.778028,0.151124,0.01554,0.008807
13-12-2017,1.331948,1.17426,1.008675,0.755658,0.777122,0.151048,0.015492,0.008807
14-12-2017,1.340968,1.183586,1.014682,0.763301,0.780275,0.151087,0.015547,0.008867
15-12-2017,1.343292,1.177496,1.011429,0.766501,0.781586,0.151318,0.015558,0.008897
18-12-2017,1.331735,1.174357,1.009041,0.765111,0.776735,0.151174,0.015607,0.008872
19-12-2017,1.338079,1.178425,1.014672,0.766577,0.777309,0.15119,0.015576,0.008884
20-12-2017,1.338688,1.184133,1.014816,0.765345,0.776506,0.1514,0.015613,0.008851
21-12-2017,1.337202,1.187818,1.013952,0.767224,0.779642,0.151983,0.015634,0.008831
22-12-2017,1.338043,1.185733,1.011593,0.770772,0.785176,0.151851,0.015623,0.008824
25-12-2017,1.336505,1.185607,1.011041,0.771486,0.785793,0.152008,0.015623,0.008826
26-12-2017,1.337614,1.187254,1.011225,0.772559,0.786442,0.152933,0.015622,0.008826
27-12-2017,1.337471,1.185789,1.010407,0.773043,0.788208,0.152833,0.015618,0.008834
28-12-2017,1.340393,1.190079,1.014405,0.777484,0.790533,0.152562,0.015597,0.008833
29-12-2017,1.344086,1.194172,1.021764,0.779429,0.79583,0.153102,0.01561,0.008859
01-01-2018,1.351607,1.200495,1.026979,0.780214,0.794862,0.153711,0.015664,0.008876
02-01-2018,1.351132,1.201158,1.025936,0.780104,0.796495,0.153709,0.015657,0.008868
03-01-2018,1.359619,1.206345,1.029379,0.783392,0.79975,0.153988,0.015758,0.008909
04-01-2018,1.351132,1.201043,1.023395,0.78284,0.79701,0.153773,0.015768,0.00888
05-01-2018,1.355289,1.206884,1.026273,0.78638,0.800621,0.154005,0.01578,0.008867
08-01-2018,1.357589,1.203746,1.025578,0.786102,0.806894,0.154143,0.015807,0.008838
09-01-2018,1.357128,1.197046,1.023154,0.784806,0.805503,0.153903,0.01576,0.008839
10-01-2018,1.353235,1.192933,1.016487,0.781067,0.801719,0.153153,0.015714,0.008869
11-01-2018,1.351278,1.195614,1.022861,0.784732,0.798046,0.153676,0.015684,0.008973
12-01-2018,1.354188,1.20421,1.024937,0.788581,0.798786,0.154078,0.015705,0.008985
15-01-2018,1.373306,1.21923,1.033165,0.790889,0.802542,0.15489,0.015726,0.009001
16-01-2018,1.379824,1.226843,1.038346,0.796292,0.804861,0.155395,0.015743,0.009043
17-01-2018,1.379881,1.227129,1.042644,0.79713,0.804816,0.155224,0.015626,0.009059
18-01-2018,1.382801,1.218398,1.036216,0.797251,0.80402,0.15547,0.015668,0.008979
19-01-2018,1.389468,1.223661,1.043003,0.800576,0.805717,0.155749,0.015657,0.009007
22-01-2018,1.389159,1.22555,1.04015,0.800211,0.800891,0.156177,0.015666,0.009035
23-01-2018,1.398484,1.225625,1.039447,0.800833,0.803084,0.156143,0.015654,0.009012
24-01-2018,1.401738,1.231027,1.045391,0.800448,0.805523,0.156179,0.015686,0.009082
25-01-2018,1.422091,1.239111,1.056725,0.804894,0.809553,0.157003,0.015729,0.009147
26-01-2018,1.415027,1.239234,1.061797,0.802923,0.808016,0.158158,0.01573,0.009115
29-01-2018,1.414927,1.242807,1.071054,0.811688,0.81215,0.158331,0.015731,0.009205
30-01-2018,1.407658,1.238114,1.067008,0.809599,0.810754,0.157821,0.015706,0.009181
31-01-2018,1.415588,1.240957,1.069988,0.81011,0.810629,0.1582,0.015681,0.009197
01-02-2018,1.420051,1.241866,1.074114,0.806127,0.812876,0.159028,0.015707,0.009157
02-02-2018,1.426676,1.251001,1.079937,0.804052,0.815621,0.15877,0.015631,0.00914
05-02-2018,1.411134,1.244694,1.074022,0.790639,0.804376,0.158539,0.015593,0.009088
06-02-2018,1.394369,1.236782,1.073883,0.787464,0.797709,0.15899,0.015549,0.009166
07-02-2018,1.395868,1.238129,1.068308,0.789391,0.799725,0.159172,0.01563,0.009122
08-02-2018,1.387925,1.226813,1.060783,0.781739,0.795862,0.159551,0.015576,0.009158
09-02-2018,1.393495,1.226076,1.069427,0.77875,0.794243,0.15807,0.015518,0.009214
12-02-2018,1.382743,1.22528,1.064396,0.78202,0.79447,0.159061,0.015574,0.009191
13-02-2018,1.385233,1.230376,1.06553,0.785916,0.795102,0.158065,0.015556,0.0092
14-02-2018,1.388696,1.235376,1.069256,0.786102,0.794344,0.157729,0.015564,0.00928
15-02-2018,1.401581,1.246727,1.078179,0.792833,0.801077,0.15758,0.015619,0.009382
16-02-2018,1.410417,1.25036,1.084599,0.794382,0.801154,0.15755,0.015652,0.009424
19-02-2018,1.403154,1.241188,1.078504,0.791202,0.796381,0.157726,0.015533,0.009411
20-02-2018,1.399267,1.239864,1.075963,0.790889,0.795735,0.15752,0.015503,0.009371
21-02-2018,1.400109,1.233532,1.06792,0.78809,0.790701,0.157575,0.015417,0.009313
22-02-2018,1.391014,1.228184,1.065349,0.779843,0.787544,0.157565,0.01541,0.009298
23-02-2018,1.395303,1.232666,1.071742,0.783951,0.786658,0.157475,0.015396,0.009362
26-02-2018,1.396804,1.228713,1.067168,0.78384,0.790608,0.158045,0.015455,0.009339
27-02-2018,1.396648,1.231557,1.065417,0.784991,0.788395,0.158376,0.015437,0.00934
28-02-2018,1.390608,1.223032,1.064555,0.779362,0.783018,0.158311,0.015406,0.009309
01-03-2018,1.375421,1.219126,1.058985,0.776578,0.779241,0.157955,0.015328,0.009377
02-03-2018,1.377543,1.227084,1.062146,0.77647,0.779296,0.157297,0.015349,0.009419
05-03-2018,1.379501,1.231542,1.067088,0.77547,0.77591,0.157473,0.015341,0.009474
06-03-2018,1.385233,1.233654,1.064169,0.776699,0.770422,0.157508,0.015384,0.009412
07-03-2018,1.390009,1.241665,1.065825,0.778634,0.772266,0.158494,0.015411,0.009475
08-03-2018,1.390627,1.241465,1.059973,0.782712,0.774821,0.158103,0.01541,0.009417
09-03-2018,1.380567,1.230663,1.051094,0.779059,0.775428,0.157689,0.015363,0.009398
12-03-2018,1.38554,1.230875,1.051746,0.786269,0.780506,0.158015,0.015393,0.009355
13-03-2018,1.390763,1.233958,1.055754,0.78729,0.778689,0.158,0.015398,0.009411
14-03-2018,1.397233,1.239234,1.060097,0.785799,0.771784,0.158218,0.015425,0.009389
15-03-2018,1.397155,1.237562,1.05884,0.787979,0.772082,0.158328,0.015423,0.00942
16-03-2018,1.393864,1.230921,1.051193,0.778938,0.766184,0.158205,0.015381,0.009407
19-03-2018,1.39435,1.228079,1.049538,0.771605,0.763825,0.157773,0.015369,0.009437
20-03-2018,1.402525,1.233685,1.051635,0.770832,0.764491,0.157938,0.015335,0.009434
21-03-2018,1.400482,1.22519,1.046091,0.769053,0.764853,0.157906,0.01533,0.009392
22-03-2018,1.414627,1.234766,1.054218,0.777478,0.775362,0.158213,0.015369,0.00944
23-03-2018,1.411472,1.232499,1.056669,0.769349,0.773329,0.157861,0.015347,0.009527
26-03-2018,1.414767,1.235437,1.056078,0.770861,0.776355,0.158228,0.015381,0.009537
27-03-2018,1.423893,1.245749,1.058425,0.775615,0.779053,0.159429,0.015457,0.009479
28-03-2018,1.417635,1.240787,1.056524,0.768758,0.776488,0.15919,0.015409,0.009479
29-03-2018,1.408034,1.231027,1.045325,0.766008,0.77406,0.158841,0.015349,0.009362
30-03-2018,1.402938,1.230285,1.046025,0.76858,0.775976,0.15901,0.015378,0.009392
02-04-2018,1.403824,1.231421,1.047559,0.768303,0.775621,0.15918,0.01536,0.009406
03-04-2018,1.404672,1.229271,1.04712,0.765462,0.773934,0.159251,0.015352,0.009452
04-04-2018,1.406865,1.227853,1.043384,0.768203,0.780872,0.159023,0.015407,0.009395
05-04-2018,1.408808,1.228682,1.041547,0.771998,0.784037,0.158624,0.015386,0.009366
06-04-2018,1.400874,1.22516,1.039609,0.76683,0.783134,0.15867,0.015417,0.009341
09-04-2018,1.409165,1.227144,1.042514,0.768226,0.782552,0.158514,0.015407,0.009349
10-04-2018,1.413827,1.23224,1.045883,0.769959,0.787278,0.158594,0.015415,0.009368
11-04-2018,1.418218,1.236308,1.045653,0.776398,0.794067,0.159195,0.015402,0.009336
12-04-2018,1.418903,1.237164,1.044495,0.776518,0.795735,0.159525,0.01534,0.009361
13-04-2018,1.423812,1.23297,1.039155,0.775735,0.794357,0.158957,0.01532,0.009326
16-04-2018,1.424684,1.233259,1.038346,0.777448,0.793537,0.159385,0.015338,0.009302
17-04-2018,1.434206,1.238513,1.042286,0.777291,0.795798,0.159345,0.015284,0.009342
18-04-2018,1.429654,1.237317,1.034768,0.776699,0.796286,0.159223,0.015226,0.009344
19-04-2018,1.420434,1.237915,1.032524,0.778889,0.792017,0.159403,0.015149,0.009316
20-04-2018,1.408649,1.234553,1.029325,0.772338,0.789584,0.159284,0.015125,0.009308
23-04-2018,1.400168,1.22734,1.024695,0.76599,0.783288,0.158844,0.015106,0.009271
24-04-2018,1.393825,1.220897,1.022338,0.760341,0.778574,0.158326,0.015027,0.009194
25-04-2018,1.399384,1.22414,1.021868,0.76063,0.779952,0.158582,0.015057,0.009191
26-04-2018,1.393922,1.217167,1.017698,0.757117,0.779059,0.15811,0.014946,0.009144
27-04-2018,1.391943,1.210962,1.011092,0.755687,0.776983,0.157843,0.014948,0.009149
30-04-2018,1.377107,1.212283,1.012033,0.757518,0.778828,0.157803,0.015013,0.009166
01-05-2018,1.377221,1.208123,1.009591,0.753239,0.779338,0.157925,0.015049,0.009147
02-05-2018,1.360933,1.199156,1.003422,0.74829,0.778501,0.15792,0.014973,0.009101
03-05-2018,1.357386,1.1951,1.0007,0.748671,0.776277,0.157196,0.014908,0.009105
04-05-2018,1.357239,1.198926,1.002667,0.752842,0.778174,0.157413,0.015001,0.009166
07-05-2018,1.353198,1.1955,0.99946,0.752423,0.777859,0.157191,0.014968,0.009162
08-05-2018,1.357036,1.193374,0.998153,0.75188,0.776458,0.157082,0.014899,0.009179
09-05-2018,1.355344,1.186789,0.998861,0.744934,0.772559,0.156993,0.014889,0.009172
10-05-2018,1.354463,1.184722,0.994629,0.745935,0.778228,0.157198,0.014789,0.009104
11-05-2018,1.352338,1.191753,0.996979,0.752615,0.783098,0.157525,0.014839,0.009138
14-05-2018,1.355381,1.195214,1.00014,0.75511,0.782411,0.157901,0.014841,0.009146
15-05-2018,1.356245,1.193118,0.99972,0.752598,0.78125,0.157771,0.014776,0.009113
16-05-2018,1.35002,1.182089,0.998682,0.746848,0.776874,0.156818,0.014607,0.009066
17-05-2018,1.35483,1.181698,0.9996,0.751767,0.78235,0.156974,0.014693,0.009061
18-05-2018,1.351534,1.179523,0.998482,0.750638,0.779089,0.15708,0.014676,0.009023
21-05-2018,1.347709,1.176664,1.002104,0.752428,0.776572,0.156671,0.014711,0.009019
22-05-2018,1.343183,1.179245,1.00321,0.758265,0.782724,0.156713,0.01462,0.009011
23-05-2018,1.344104,1.178856,1.008136,0.757892,0.780275,0.157129,0.014613,0.009031
24-05-2018,1.337131,1.171015,1.005884,0.756716,0.77918,0.156524,0.014567,0.009102
25-05-2018,1.338348,1.172264,1.008776,0.757197,0.776217,0.156828,0.01465,0.009148
28-05-2018,1.330902,1.168893,1.008166,0.755687,0.770648,0.15702,0.014766,0.009122
29-05-2018,1.331558,1.162696,1.006664,0.754774,0.769722,0.156292,0.014836,0.009142
30-05-2018,1.325381,1.153935,1.009387,0.748167,0.76746,0.155846,0.014678,0.009226
31-05-2018,1.328356,1.166725,1.011552,0.757117,0.775609,0.155812,0.01483,0.009199
01-06-2018,1.328939,1.169317,1.015538,0.756212,0.772553,0.156023,0.014829,0.009195
04-06-2018,1.335648,1.166861,1.011531,0.756882,0.771962,0.155778,0.014942,0.009124
05-06-2018,1.331647,1.170056,1.012146,0.765404,0.773754,0.156079,0.014912,0.009094
06-06-2018,1.340608,1.172622,1.01626,0.762462,0.772857,0.156128,0.014905,0.009103
07-06-2018,1.342156,1.17855,1.014302,0.766577,0.772451,0.156546,0.014963,0.009081
08-06-2018,1.341922,1.179523,1.019555,0.761441,0.770297,0.156443,0.014835,0.009116
11-06-2018,1.341382,1.178398,1.015424,0.76019,0.771075,0.156111,0.014813,0.009137
